time,percentile_5,percentile_95,vartype,scenario,asset_type,varname,sitename,value
2082-12-31,0.3305395018773742,-1.609943946325608,Power,ssp126,PV,Extreme temperature change,Red_Tailed_Hawk,-0.0841310924980451
2083-12-31,0.1565623788641457,-2.0416662586649337,Power,ssp126,PV,Extreme temperature change,Red_Tailed_Hawk,-0.2607031132242354
2084-12-31,0.0275856505157857,-2.535649781258661,Power,ssp126,PV,Extreme temperature change,Red_Tailed_Hawk,-0.3428932442697114
2085-12-31,0.0234231858857737,-2.5152334634193596,Power,ssp126,PV,Extreme temperature change,Red_Tailed_Hawk,-0.45161233291256
2086-12-31,0.0577306853598973,-2.558184517955266,Power,ssp126,PV,Extreme temperature change,Red_Tailed_Hawk,-0.4102177984713793
2087-12-31,0.0586837686163454,-2.6223508280210837,Power,ssp126,PV,Extreme temperature change,Red_Tailed_Hawk,-0.4544410666331683
2088-12-31,0.16641300939367,-2.417905351594854,Power,ssp126,PV,Extreme temperature change,Red_Tailed_Hawk,-0.3915918623458896
2089-12-31,0.2618516754747018,-2.1425391195631445,Power,ssp126,PV,Extreme temperature change,Red_Tailed_Hawk,-0.3464708591859446
2090-12-31,0.3642928136227321,-2.052255524007268,Power,ssp126,PV,Extreme temperature change,Red_Tailed_Hawk,-0.2394732829686737
2091-12-31,0.3709728958749997,-2.0832390695387337,Power,ssp126,PV,Extreme temperature change,Red_Tailed_Hawk,-0.2405429558901617
2092-12-31,0.3469638239396536,-2.1502403446258747,Power,ssp126,PV,Extreme temperature change,Red_Tailed_Hawk,-0.2560858386686908
2093-12-31,0.3441232911552269,-2.116062310558536,Power,ssp126,PV,Extreme temperature change,Red_Tailed_Hawk,-0.2157978922589651
2094-12-31,0.3412845118192518,-2.1581228210255974,Power,ssp126,PV,Extreme temperature change,Red_Tailed_Hawk,-0.2163010305086184
2095-12-31,0.2428547197467327,-2.343157137892454,Power,ssp126,PV,Extreme temperature change,Red_Tailed_Hawk,-0.2667455104412833
2096-12-31,0.2396898587690124,-2.421907368637253,Power,ssp126,PV,Extreme temperature change,Red_Tailed_Hawk,-0.3232612506454045
2097-12-31,0.2417846606453994,-2.1546606146101843,Power,ssp126,PV,Extreme temperature change,Red_Tailed_Hawk,-0.2290876813633541
2098-12-31,,,Power,ssp126,PV,Extreme temperature change,Red_Tailed_Hawk,
2099-12-31,,,Power,ssp126,PV,Extreme temperature change,Red_Tailed_Hawk,
2020-12-31,,,Power,ssp245,PV,GHI (Irrandiance) change,Red_Tailed_Hawk,
2021-12-31,,,Power,ssp245,PV,GHI (Irrandiance) change,Red_Tailed_Hawk,
2022-12-31,-6.806803465530622,5.647367300246227,Power,ssp245,PV,GHI (Irrandiance) change,Red_Tailed_Hawk,-0.0037585782859581
2023-12-31,-6.8227112526169025,5.518820677005722,Power,ssp245,PV,GHI (Irrandiance) change,Red_Tailed_Hawk,-0.1539128629833707
2024-12-31,-6.935455683770549,5.666774642269551,Power,ssp245,PV,GHI (Irrandiance) change,Red_Tailed_Hawk,-0.0386296846591233
2025-12-31,-6.7792311830032395,5.808682702409743,Power,ssp245,PV,GHI (Irrandiance) change,Red_Tailed_Hawk,0.1440509846883632
2026-12-31,-6.546912028585368,6.232751317843044,Power,ssp245,PV,GHI (Irrandiance) change,Red_Tailed_Hawk,0.4608453354296147
2027-12-31,-6.467403362180021,6.430170604261353,Power,ssp245,PV,GHI (Irrandiance) change,Red_Tailed_Hawk,0.5391428666920811
2028-12-31,-6.773127765629731,6.23872263418883,Power,ssp245,PV,GHI (Irrandiance) change,Red_Tailed_Hawk,0.4202859407579811
2029-12-31,-6.432779524372238,6.082730740599312,Power,ssp245,PV,GHI (Irrandiance) change,Red_Tailed_Hawk,0.392634398714265
2030-12-31,-6.4652754089349544,5.963400733223601,Power,ssp245,PV,GHI (Irrandiance) change,Red_Tailed_Hawk,0.0869512341994133
2031-12-31,-6.371064022477195,5.981932947199204,Power,ssp245,PV,GHI (Irrandiance) change,Red_Tailed_Hawk,0.1337804213603395
2032-12-31,-6.058823592247053,5.7419923909012125,Power,ssp245,PV,GHI (Irrandiance) change,Red_Tailed_Hawk,0.2444444648813471
2033-12-31,-5.701864752546809,6.087910859152203,Power,ssp245,PV,GHI (Irrandiance) change,Red_Tailed_Hawk,0.3124894776005235
2034-12-31,-5.579211192902691,6.031344343054928,Power,ssp245,PV,GHI (Irrandiance) change,Red_Tailed_Hawk,0.2787423192518242
2035-12-31,-5.666577130730996,6.091861423678299,Power,ssp245,PV,GHI (Irrandiance) change,Red_Tailed_Hawk,0.4042783462068897
2036-12-31,-5.454373801696886,6.01200822291671,Power,ssp245,PV,GHI (Irrandiance) change,Red_Tailed_Hawk,0.4729817735103436
2037-12-31,-5.3017723581142935,6.3659144241836705,Power,ssp245,PV,GHI (Irrandiance) change,Red_Tailed_Hawk,0.4850111532036215
2038-12-31,-5.115722650437377,6.247817139675008,Power,ssp245,PV,GHI (Irrandiance) change,Red_Tailed_Hawk,0.6419214493154481
2039-12-31,-5.355778165217595,6.545231677692576,Power,ssp245,PV,GHI (Irrandiance) change,Red_Tailed_Hawk,0.7003414398773847
2040-12-31,-5.0444242015416725,6.461245451023692,Power,ssp245,PV,GHI (Irrandiance) change,Red_Tailed_Hawk,0.6636899514206269
2041-12-31,-5.483796939994555,6.340691270047851,Power,ssp245,PV,GHI (Irrandiance) change,Red_Tailed_Hawk,0.3791442716912962
2042-12-31,-5.785904475400663,6.059353006792529,Power,ssp245,PV,GHI (Irrandiance) change,Red_Tailed_Hawk,0.1781417641511504
2043-12-31,-6.163802142210641,5.859894241588916,Power,ssp245,PV,GHI (Irrandiance) change,Red_Tailed_Hawk,0.0067467873018986
2044-12-31,-6.194872851876003,5.827094258391838,Power,ssp245,PV,GHI (Irrandiance) change,Red_Tailed_Hawk,0.0502402199588846
2045-12-31,-6.600025433060465,5.835195508507841,Power,ssp245,PV,GHI (Irrandiance) change,Red_Tailed_Hawk,0.1172665825742425
2046-12-31,-6.268779454346015,5.671265516063276,Power,ssp245,PV,GHI (Irrandiance) change,Red_Tailed_Hawk,0.2635636845065367
2047-12-31,-5.866049875141326,5.65760354547451,Power,ssp245,PV,GHI (Irrandiance) change,Red_Tailed_Hawk,0.4136756079715041
2048-12-31,-5.41677620537152,5.836975505489317,Power,ssp245,PV,GHI (Irrandiance) change,Red_Tailed_Hawk,0.7849507947740636
2049-12-31,-5.172409065326851,5.791063708582288,Power,ssp245,PV,GHI (Irrandiance) change,Red_Tailed_Hawk,0.7229225074412686
2050-12-31,-4.891217316921196,6.099432839304134,Power,ssp245,PV,GHI (Irrandiance) change,Red_Tailed_Hawk,0.7618464284530218
2051-12-31,-4.911604721816596,6.203057018144596,Power,ssp245,PV,GHI (Irrandiance) change,Red_Tailed_Hawk,0.7395929177436479
2052-12-31,-4.799225257437022,6.49879893665274,Power,ssp245,PV,GHI (Irrandiance) change,Red_Tailed_Hawk,0.9039177498833446
2053-12-31,-5.117115553777655,6.502622648542768,Power,ssp245,PV,GHI (Irrandiance) change,Red_Tailed_Hawk,0.9114207493680596
2054-12-31,-5.032117014685449,6.575650915614606,Power,ssp245,PV,GHI (Irrandiance) change,Red_Tailed_Hawk,1.0866890832711815
2055-12-31,-4.917680642899228,6.3463893729487415,Power,ssp245,PV,GHI (Irrandiance) change,Red_Tailed_Hawk,1.1805940329746127
2056-12-31,-4.650629491994377,6.686003763619457,Power,ssp245,PV,GHI (Irrandiance) change,Red_Tailed_Hawk,1.453239397233152
2057-12-31,-5.206140379474328,6.61317457233427,Power,ssp245,PV,GHI (Irrandiance) change,Red_Tailed_Hawk,1.405847630899529
2058-12-31,-4.798534516281083,6.787813671390367,Power,ssp245,PV,GHI (Irrandiance) change,Red_Tailed_Hawk,1.3958625932810975
2059-12-31,-5.0751855256708085,7.002105392679612,Power,ssp245,PV,GHI (Irrandiance) change,Red_Tailed_Hawk,1.0274093247343852
2060-12-31,-5.369973579253477,6.9428717913818065,Power,ssp245,PV,GHI (Irrandiance) change,Red_Tailed_Hawk,0.6808984043896378
2061-12-31,-5.93006036007082,6.6878625855020335,Power,ssp245,PV,GHI (Irrandiance) change,Red_Tailed_Hawk,0.4228973732017094
2062-12-31,-5.323728878074022,6.489062851046075,Power,ssp245,PV,GHI (Irrandiance) change,Red_Tailed_Hawk,0.3928796537457444
2063-12-31,-5.353476982039127,6.71737266335247,Power,ssp245,PV,GHI (Irrandiance) change,Red_Tailed_Hawk,0.6196046718303467
2064-12-31,-5.248706288190367,6.402898365793229,Power,ssp245,PV,GHI (Irrandiance) change,Red_Tailed_Hawk,0.6791664351431259
2065-12-31,-5.249389503350733,6.864553871713167,Power,ssp245,PV,GHI (Irrandiance) change,Red_Tailed_Hawk,0.9275404636486612
2066-12-31,-4.902628233623702,7.206335198965712,Power,ssp245,PV,GHI (Irrandiance) change,Red_Tailed_Hawk,1.35373275219212
2067-12-31,-5.578277853919852,7.282630155228235,Power,ssp245,PV,GHI (Irrandiance) change,Red_Tailed_Hawk,1.1169081561177263
2068-12-31,-5.958818740602265,7.0305314410903295,Power,ssp245,PV,GHI (Irrandiance) change,Red_Tailed_Hawk,0.7876703858969956
2069-12-31,-6.000201538606359,7.321019191410681,Power,ssp245,PV,GHI (Irrandiance) change,Red_Tailed_Hawk,0.8223457503675151
2070-12-31,-5.766968657906124,7.164574835846988,Power,ssp245,PV,GHI (Irrandiance) change,Red_Tailed_Hawk,0.8005037487733144
2071-12-31,-6.052315735132873,6.779993083694416,Power,ssp245,PV,GHI (Irrandiance) change,Red_Tailed_Hawk,0.245058977824728
2072-12-31,-5.835291175208013,6.8806804408113855,Power,ssp245,PV,GHI (Irrandiance) change,Red_Tailed_Hawk,0.2918463538990842
2073-12-31,-6.121239385830452,6.780932358751258,Power,ssp245,PV,GHI (Irrandiance) change,Red_Tailed_Hawk,0.1639466802027981
2074-12-31,-6.29069804174759,6.461336170078629,Power,ssp245,PV,GHI (Irrandiance) change,Red_Tailed_Hawk,0.3050453437245286
2075-12-31,-6.069167633058257,6.471197743959586,Power,ssp245,PV,GHI (Irrandiance) change,Red_Tailed_Hawk,0.3522683253034249
2076-12-31,-6.006971749285832,6.74518051284244,Power,ssp245,PV,GHI (Irrandiance) change,Red_Tailed_Hawk,0.7451035089241973
2077-12-31,-6.011833773493288,7.058319419311269,Power,ssp245,PV,GHI (Irrandiance) change,Red_Tailed_Hawk,1.0195155016194302
2078-12-31,-5.803582741944786,7.178222051523368,Power,ssp245,PV,GHI (Irrandiance) change,Red_Tailed_Hawk,1.0361404698724586
2079-12-31,-5.846277676373114,7.176331332182909,Power,ssp245,PV,GHI (Irrandiance) change,Red_Tailed_Hawk,0.9109007514861548
2080-12-31,-6.163901999188584,6.987435565849113,Power,ssp245,PV,GHI (Irrandiance) change,Red_Tailed_Hawk,0.8759211563462629
2081-12-31,-6.297442098492134,6.778710110503069,Power,ssp245,PV,GHI (Irrandiance) change,Red_Tailed_Hawk,0.5718402366803855
2082-12-31,-6.40202232083573,6.2809588184756215,Power,ssp245,PV,GHI (Irrandiance) change,Red_Tailed_Hawk,0.3540092069131264
2083-12-31,-6.046354101354517,6.454473870480993,Power,ssp245,PV,GHI (Irrandiance) change,Red_Tailed_Hawk,0.598247788869515
2084-12-31,-5.551354556476449,6.5282022862032605,Power,ssp245,PV,GHI (Irrandiance) change,Red_Tailed_Hawk,0.8098558985761057
2085-12-31,-5.819238375170307,6.38469341159337,Power,ssp245,PV,GHI (Irrandiance) change,Red_Tailed_Hawk,0.6939501751786887
2086-12-31,-5.547081716496249,6.396171413083985,Power,ssp245,PV,GHI (Irrandiance) change,Red_Tailed_Hawk,0.8333615412990314
2087-12-31,-5.222510591676603,6.210915158798047,Power,ssp245,PV,GHI (Irrandiance) change,Red_Tailed_Hawk,0.9047369170925634
2088-12-31,-5.482543179549225,6.034540569561836,Power,ssp245,PV,GHI (Irrandiance) change,Red_Tailed_Hawk,0.8660463679613675
2089-12-31,-5.636609678103718,6.167565347223428,Power,ssp245,PV,GHI (Irrandiance) change,Red_Tailed_Hawk,0.9127044597548876
2090-12-31,-5.216295918302618,6.217902319503688,Power,ssp245,PV,GHI (Irrandiance) change,Red_Tailed_Hawk,0.905983987764056
2091-12-31,-5.316485195349383,6.501136418456113,Power,ssp245,PV,GHI (Irrandiance) change,Red_Tailed_Hawk,1.060166220506465
2092-12-31,-5.367984339789565,6.857651147396578,Power,ssp245,PV,GHI (Irrandiance) change,Red_Tailed_Hawk,1.0230878188500097
2093-12-31,-5.475991772887506,6.867761365207608,Power,ssp245,PV,GHI (Irrandiance) change,Red_Tailed_Hawk,0.8510467506840987
2094-12-31,-5.4425941222137695,6.759041581223707,Power,ssp245,PV,GHI (Irrandiance) change,Red_Tailed_Hawk,0.7113324742444882
2095-12-31,-5.375493456896415,6.960609935803055,Power,ssp245,PV,GHI (Irrandiance) change,Red_Tailed_Hawk,0.8971015525101065
2096-12-31,-5.154953244766197,6.7733255027281025,Power,ssp245,PV,GHI (Irrandiance) change,Red_Tailed_Hawk,0.9954970129109928
2097-12-31,-5.363579035685362,6.6704217179062955,Power,ssp245,PV,GHI (Irrandiance) change,Red_Tailed_Hawk,0.9941873356388212
2098-12-31,-5.351644435123593,6.494690326219431,Power,ssp245,PV,GHI (Irrandiance) change,Red_Tailed_Hawk,0.8564579855194601
2099-12-31,,,Power,ssp245,PV,GHI (Irrandiance) change,Red_Tailed_Hawk,
2100-12-31,,,Power,ssp245,PV,GHI (Irrandiance) change,Red_Tailed_Hawk,
2020-12-31,,,Power,ssp245,PV,GHI (Irrandiance) change,El_Romero,
2021-12-31,,,Power,ssp245,PV,GHI (Irrandiance) change,El_Romero,
2022-12-31,-3.168762924263196,2.0389044590801526,Power,ssp245,PV,GHI (Irrandiance) change,El_Romero,-0.1582199432439103
2023-12-31,-3.049628787260769,2.1709259024791363,Power,ssp245,PV,GHI (Irrandiance) change,El_Romero,0.0975952956409895
2024-12-31,-2.891275346119601,2.218578295509149,Power,ssp245,PV,GHI (Irrandiance) change,El_Romero,0.1591933884700778
2025-12-31,-2.895700438535842,2.3029064806269677,Power,ssp245,PV,GHI (Irrandiance) change,El_Romero,0.1697725315604218
2026-12-31,-3.397885469677832,2.2557958427140488,Power,ssp245,PV,GHI (Irrandiance) change,El_Romero,0.051819478583957
2027-12-31,-3.4573255309707456,2.1424434153655274,Power,ssp245,PV,GHI (Irrandiance) change,El_Romero,-0.136920680247879
2028-12-31,-3.790744545878221,2.1524071130687115,Power,ssp245,PV,GHI (Irrandiance) change,El_Romero,-0.2956794060156518
2029-12-31,-4.148068570550596,2.124670138107964,Power,ssp245,PV,GHI (Irrandiance) change,El_Romero,-0.3831924243632081
2030-12-31,-3.983378952058852,2.145776696422857,Power,ssp245,PV,GHI (Irrandiance) change,El_Romero,-0.3230246390418501
2031-12-31,-3.5514871098510605,2.252546877366432,Power,ssp245,PV,GHI (Irrandiance) change,El_Romero,-0.0879175756375107
2032-12-31,-3.4181842574044303,2.3156127987870003,Power,ssp245,PV,GHI (Irrandiance) change,El_Romero,0.0297151013595416
2033-12-31,-3.0383598444232285,2.2625428071510463,Power,ssp245,PV,GHI (Irrandiance) change,El_Romero,0.1181620673912293
2034-12-31,-2.789320481606876,2.212786837963057,Power,ssp245,PV,GHI (Irrandiance) change,El_Romero,0.0428998963487618
2035-12-31,-3.303025007248126,2.1309401436357227,Power,ssp245,PV,GHI (Irrandiance) change,El_Romero,-0.2032516949155368
2036-12-31,-3.184777240626402,2.045126792434491,Power,ssp245,PV,GHI (Irrandiance) change,El_Romero,-0.290708455354951
2037-12-31,-3.497775583578811,1.9845173635602305,Power,ssp245,PV,GHI (Irrandiance) change,El_Romero,-0.5234662055919389
2038-12-31,-3.535098910830216,1.929727212858633,Power,ssp245,PV,GHI (Irrandiance) change,El_Romero,-0.6235529612789117
2039-12-31,-3.708139057598462,2.010997477085025,Power,ssp245,PV,GHI (Irrandiance) change,El_Romero,-0.4854808755024141
2040-12-31,-3.1451330137717024,2.051509859281026,Power,ssp245,PV,GHI (Irrandiance) change,El_Romero,-0.2957646467078387
2041-12-31,-3.316251046968482,1.9663080400795796,Power,ssp245,PV,GHI (Irrandiance) change,El_Romero,-0.4415821562033392
2042-12-31,-3.1428090308935137,2.033668655105706,Power,ssp245,PV,GHI (Irrandiance) change,El_Romero,-0.2124229198174161
2043-12-31,-3.37665271054961,2.0421674414698088,Power,ssp245,PV,GHI (Irrandiance) change,El_Romero,-0.1794154184633663
2044-12-31,-3.1807281654427277,2.032461647853098,Power,ssp245,PV,GHI (Irrandiance) change,El_Romero,-0.1609784307077351
2045-12-31,-3.3789843067450516,1.924987958447772,Power,ssp245,PV,GHI (Irrandiance) change,El_Romero,-0.3036269976979713
2046-12-31,-3.3602347697847534,1.8934830081040588,Power,ssp245,PV,GHI (Irrandiance) change,El_Romero,-0.3090115815450037
2047-12-31,-3.234922817174014,1.9347523817225405,Power,ssp245,PV,GHI (Irrandiance) change,El_Romero,-0.3353401876847988
2048-12-31,-2.997887023015922,1.948127130162984,Power,ssp245,PV,GHI (Irrandiance) change,El_Romero,-0.3376999839868067
2049-12-31,-3.004280739019598,1.978983715230628,Power,ssp245,PV,GHI (Irrandiance) change,El_Romero,-0.4031953837220828
2050-12-31,-3.0507726348129673,2.0473088972323725,Power,ssp245,PV,GHI (Irrandiance) change,El_Romero,-0.3117246262803376
2051-12-31,-2.9779957256433596,2.1519610817784547,Power,ssp245,PV,GHI (Irrandiance) change,El_Romero,-0.2748041170356174
2052-12-31,-2.970547126427048,1.9715309417344564,Power,ssp245,PV,GHI (Irrandiance) change,El_Romero,-0.3298612081908934
2053-12-31,-2.931229228644064,1.9547219705600185,Power,ssp245,PV,GHI (Irrandiance) change,El_Romero,-0.2511605215470743
2054-12-31,-2.9436252270443592,1.9427471475108051,Power,ssp245,PV,GHI (Irrandiance) change,El_Romero,-0.1894640010962405
2055-12-31,-2.782228830753764,2.051414657239172,Power,ssp245,PV,GHI (Irrandiance) change,El_Romero,-0.0950658401612492
2056-12-31,-3.007505322778019,2.0186273017128458,Power,ssp245,PV,GHI (Irrandiance) change,El_Romero,-0.0998706734574433
2057-12-31,-3.159824107136142,1.988279124958401,Power,ssp245,PV,GHI (Irrandiance) change,El_Romero,-0.1631529459058668
2058-12-31,-3.32770996697475,1.8492756292701853,Power,ssp245,PV,GHI (Irrandiance) change,El_Romero,-0.4109742965499803
2059-12-31,-3.3801901755576935,1.84061983306127,Power,ssp245,PV,GHI (Irrandiance) change,El_Romero,-0.4188490280747079
2060-12-31,-3.530553618127944,1.8614104031341077,Power,ssp245,PV,GHI (Irrandiance) change,El_Romero,-0.5471658218136333
2061-12-31,-3.441942171239191,1.782042543237338,Power,ssp245,PV,GHI (Irrandiance) change,El_Romero,-0.6525744522797126
2062-12-31,-3.456074480322096,1.7901680161637783,Power,ssp245,PV,GHI (Irrandiance) change,El_Romero,-0.6827527880222708
2063-12-31,-3.5114392823122027,1.810753833065886,Power,ssp245,PV,GHI (Irrandiance) change,El_Romero,-0.6082384771650867
2064-12-31,-3.3180771283856303,1.8055303384735335,Power,ssp245,PV,GHI (Irrandiance) change,El_Romero,-0.6296690876717725
2065-12-31,-3.1341372728076324,1.899491125005481,Power,ssp245,PV,GHI (Irrandiance) change,El_Romero,-0.4774545891577041
2066-12-31,-3.1590173801178056,2.1703072077945804,Power,ssp245,PV,GHI (Irrandiance) change,El_Romero,-0.3807976684673655
2067-12-31,-3.2590422094143268,2.27564983246034,Power,ssp245,PV,GHI (Irrandiance) change,El_Romero,-0.3394439791391704
2068-12-31,-3.086617555468232,2.258605085626197,Power,ssp245,PV,GHI (Irrandiance) change,El_Romero,-0.3380115370565149
2069-12-31,-3.3985042355148822,2.1502086194788705,Power,ssp245,PV,GHI (Irrandiance) change,El_Romero,-0.5082911329385047
2070-12-31,-3.850181500178736,1.8944456776797416,Power,ssp245,PV,GHI (Irrandiance) change,El_Romero,-0.8858272815953372
2071-12-31,-3.6727802982421274,1.7457010018659902,Power,ssp245,PV,GHI (Irrandiance) change,El_Romero,-0.8412040875652074
2072-12-31,-3.607550558215572,1.774091820845126,Power,ssp245,PV,GHI (Irrandiance) change,El_Romero,-0.7787451918195698
2073-12-31,-3.6987708114306,1.877244988288248,Power,ssp245,PV,GHI (Irrandiance) change,El_Romero,-0.7688733519908498
2074-12-31,-3.6485995725488367,2.009605591926019,Power,ssp245,PV,GHI (Irrandiance) change,El_Romero,-0.6916444784783835
2075-12-31,-3.1627183772829772,2.201955981053534,Power,ssp245,PV,GHI (Irrandiance) change,El_Romero,-0.3347826841482307
2076-12-31,-3.120022348651647,2.328405472361679,Power,ssp245,PV,GHI (Irrandiance) change,El_Romero,-0.2532258413788135
2077-12-31,-3.0512094874310214,2.2964110402691458,Power,ssp245,PV,GHI (Irrandiance) change,El_Romero,-0.2991126563321816
2078-12-31,-3.1373928790550236,2.2020303591310784,Power,ssp245,PV,GHI (Irrandiance) change,El_Romero,-0.4689995852971482
2079-12-31,-2.9498513789160685,2.295500051124257,Power,ssp245,PV,GHI (Irrandiance) change,El_Romero,-0.3539540131145879
2080-12-31,-3.1957309541818617,2.139004401696686,Power,ssp245,PV,GHI (Irrandiance) change,El_Romero,-0.4130988152597585
2081-12-31,-3.4012114931804036,1.9269439643256163,Power,ssp245,PV,GHI (Irrandiance) change,El_Romero,-0.592810101620016
2082-12-31,-3.634119351469931,1.9289726643385643,Power,ssp245,PV,GHI (Irrandiance) change,El_Romero,-0.6688262993975603
